point_id,lat,lon,year,month,period,sms_cm_ewh
LAT-9.25_LON118.75,-9.25,118.75,2023,8,2023-08,
LAT-9.25_LON119.25,-9.25,119.25,2023,8,2023-08,
LAT-8.75_LON115.75,-8.75,115.75,2023,8,2023-08,
LAT-8.75_LON116.25,-8.75,116.25,2023,8,2023-08,22.53810638577706
LAT-8.75_LON116.75,-8.75,116.75,2023,8,2023-08,
LAT-8.75_LON117.25,-8.75,117.25,2023,8,2023-08,22.15259191432308
LAT-8.75_LON117.75,-8.75,117.75,2023,8,2023-08,
LAT-8.75_LON118.25,-8.75,118.25,2023,8,2023-08,
LAT-8.75_LON118.75,-8.75,118.75,2023,8,2023-08,25.213611738066533
LAT-8.75_LON119.25,-8.75,119.25,2023,8,2023-08,
LAT-8.25_LON115.75,-8.25,115.75,2023,8,2023-08,
LAT-8.25_LON116.25,-8.25,116.25,2023,8,2023-08,
LAT-8.25_LON116.75,-8.25,116.75,2023,8,2023-08,
LAT-8.25_LON117.25,-8.25,117.25,2023,8,2023-08,
LAT-8.25_LON117.75,-8.25,117.75,2023,8,2023-08,19.70340036469122
LAT-8.25_LON118.25,-8.25,118.25,2023,8,2023-08,
LAT-8.25_LON118.75,-8.25,118.75,2023,8,2023-08,
LAT-8.25_LON119.25,-8.25,119.25,2023,8,2023-08,
LAT-7.75_LON115.75,-7.75,115.75,2023,8,2023-08,
LAT-7.75_LON116.25,-7.75,116.25,2023,8,2023-08,
LAT-7.75_LON116.75,-7.75,116.75,2023,8,2023-08,
LAT-7.75_LON117.25,-7.75,117.25,2023,8,2023-08,
LAT-7.75_LON117.75,-7.75,117.75,2023,8,2023-08,
LAT-7.75_LON118.25,-7.75,118.25,2023,8,2023-08,
LAT-7.75_LON118.75,-7.75,118.75,2023,8,2023-08,
LAT-7.75_LON119.25,-7.75,119.25,2023,8,2023-08,
LAT-9.25_LON115.75,-9.25,115.75,2023,9,2023-09,
LAT-9.25_LON116.25,-9.25,116.25,2023,9,2023-09,
LAT-9.25_LON116.75,-9.25,116.75,2023,9,2023-09,
LAT-9.25_LON117.25,-9.25,117.25,2023,9,2023-09,
LAT-9.25_LON117.75,-9.25,117.75,2023,9,2023-09,
LAT-9.25_LON118.25,-9.25,118.25,2023,9,2023-09,
LAT-9.25_LON118.75,-9.25,118.75,2023,9,2023-09,
LAT-9.25_LON119.25,-9.25,119.25,2023,9,2023-09,
LAT-8.75_LON115.75,-8.75,115.75,2023,9,2023-09,
LAT-8.75_LON116.25,-8.75,116.25,2023,9,2023-09,20.362097151676828
LAT-8.75_LON116.75,-8.75,116.75,2023,9,2023-09,
LAT-8.75_LON117.25,-8.75,117.25,2023,9,2023-09,19.06184060255686
LAT-8.75_LON117.75,-8.75,117.75,2023,9,2023-09,
LAT-8.75_LON118.25,-8.75,118.25,2023,9,2023-09,
LAT-8.75_LON118.75,-8.75,118.75,2023,9,2023-09,23.45668669140338
LAT-8.75_LON119.25,-8.75,119.25,2023,9,2023-09,
LAT-8.25_LON115.75,-8.25,115.75,2023,9,2023-09,
LAT-8.25_LON116.25,-8.25,116.25,2023,9,2023-09,
LAT-8.25_LON116.75,-8.25,116.75,2023,9,2023-09,
LAT-8.25_LON117.25,-8.25,117.25,2023,9,2023-09,
LAT-8.25_LON117.75,-8.25,117.75,2023,9,2023-09,15.720210736751559
LAT-8.25_LON118.25,-8.25,118.25,2023,9,2023-09,
LAT-8.25_LON118.75,-8.25,118.75,2023,9,2023-09,
LAT-8.25_LON119.25,-8.25,119.25,2023,9,2023-09,
LAT-7.75_LON115.75,-7.75,115.75,2023,9,2023-09,
LAT-7.75_LON116.25,-7.75,116.25,2023,9,2023-09,
LAT-7.75_LON116.75,-7.75,116.75,2023,9,2023-09,
LAT-7.75_LON117.25,-7.75,117.25,2023,9,2023-09,
LAT-7.75_LON117.75,-7.75,117.75,2023,9,2023-09,
LAT-7.75_LON118.25,-7.75,118.25,2023,9,2023-09,
LAT-7.75_LON118.75,-7.75,118.75,2023,9,2023-09,
LAT-7.75_LON119.25,-7.75,119.25,2023,9,2023-09,
LAT-9.25_LON115.75,-9.25,115.75,2023,10,2023-10,
LAT-9.25_LON116.25,-9.25,116.25,2023,10,2023-10,
LAT-9.25_LON116.75,-9.25,116.75,2023,10,2023-10,
LAT-9.25_LON117.25,-9.25,117.25,2023,10,2023-10,
LAT-9.25_LON117.75,-9.25,117.75,2023,10,2023-10,
LAT-9.25_LON118.25,-9.25,118.25,2023,10,2023-10,
LAT-9.25_LON118.75,-9.25,118.75,2023,10,2023-10,
LAT-9.25_LON119.25,-9.25,119.25,2023,10,2023-10,
LAT-8.75_LON115.75,-8.75,115.75,2023,10,2023-10,
LAT-8.75_LON116.25,-8.75,116.25,2023,10,2023-10,19.00617105111
LAT-8.75_LON116.75,-8.75,116.75,2023,10,2023-10,
LAT-8.75_LON117.25,-8.75,117.25,2023,10,2023-10,17.42918902781701
LAT-8.75_LON117.75,-8.75,117.75,2023,10,2023-10,
LAT-8.75_LON118.25,-8.75,118.25,2023,10,2023-10,
LAT-8.75_LON118.75,-8.75,118.75,2023,10,2023-10,22.37734267761632
LAT-8.75_LON119.25,-8.75,119.25,2023,10,2023-10,
LAT-8.25_LON115.75,-8.25,115.75,2023,10,2023-10,
LAT-8.25_LON116.25,-8.25,116.25,2023,10,2023-10,
LAT-8.25_LON116.75,-8.25,116.75,2023,10,2023-10,
LAT-8.25_LON117.25,-8.25,117.25,2023,10,2023-10,
LAT-8.25_LON117.75,-8.25,117.75,2023,10,2023-10,13.172252801079903
LAT-8.25_LON118.25,-8.25,118.25,2023,10,2023-10,
LAT-8.25_LON118.75,-8.25,118.75,2023,10,2023-10,
LAT-8.25_LON119.25,-8.25,119.25,2023,10,2023-10,
LAT-7.75_LON115.75,-7.75,115.75,2023,10,2023-10,
LAT-7.75_LON116.25,-7.75,116.25,2023,10,2023-10,
LAT-7.75_LON116.75,-7.75,116.75,2023,10,2023-10,
LAT-7.75_LON117.25,-7.75,117.25,2023,10,2023-10,
LAT-7.75_LON117.75,-7.75,117.75,2023,10,2023-10,
LAT-7.75_LON118.25,-7.75,118.25,2023,10,2023-10,
LAT-7.75_LON118.75,-7.75,118.75,2023,10,2023-10,
LAT-7.75_LON119.25,-7.75,119.25,2023,10,2023-10,
LAT-9.25_LON115.75,-9.25,115.75,2023,11,2023-11,
LAT-9.25_LON116.25,-9.25,116.25,2023,11,2023-11,
LAT-9.25_LON116.75,-9.25,116.75,2023,11,2023-11,
LAT-9.25_LON117.25,-9.25,117.25,2023,11,2023-11,
LAT-9.25_LON117.75,-9.25,117.75,2023,11,2023-11,
LAT-9.25_LON118.25,-9.25,118.25,2023,11,2023-11,
LAT-9.25_LON118.75,-9.25,118.75,2023,11,2023-11,
LAT-9.25_LON119.25,-9.25,119.25,2023,11,2023-11,
LAT-8.75_LON115.75,-8.75,115.75,2023,11,2023-11,
LAT-8.75_LON116.25,-8.75,116.25,2023,11,2023-11,18.17471080517769
LAT-8.75_LON116.75,-8.75,116.75,2023,11,2023-11,
LAT-8.75_LON117.25,-8.75,117.25,2023,11,2023-11,16.869734545230855
LAT-8.75_LON117.75,-8.75,117.75,2023,11,2023-11,
LAT-8.75_LON118.25,-8.75,118.25,2023,11,2023-11,
LAT-8.75_LON118.75,-8.75,118.75,2023,11,2023-11,21.71269841774306
LAT-8.75_LON119.25,-8.75,119.25,2023,11,2023-11,
LAT-8.25_LON115.75,-8.25,115.75,2023,11,2023-11,
LAT-8.25_LON116.25,-8.25,116.25,2023,11,2023-11,
LAT-8.25_LON116.75,-8.25,116.75,2023,11,2023-11,
LAT-8.25_LON117.25,-8.25,117.25,2023,11,2023-11,
LAT-8.25_LON117.75,-8.25,117.75,2023,11,2023-11,11.85710191520055
LAT-8.25_LON118.25,-8.25,118.25,2023,11,2023-11,
LAT-8.25_LON118.75,-8.25,118.75,2023,11,2023-11,
LAT-8.25_LON119.25,-8.25,119.25,2023,11,2023-11,
LAT-7.75_LON115.75,-7.75,115.75,2023,11,2023-11,
LAT-7.75_LON116.25,-7.75,116.25,2023,11,2023-11,
LAT-7.75_LON116.75,-7.75,116.75,2023,11,2023-11,
LAT-7.75_LON117.25,-7.75,117.25,2023,11,2023-11,
LAT-7.75_LON117.75,-7.75,117.75,2023,11,2023-11,
LAT-7.75_LON118.25,-7.75,118.25,2023,11,2023-11,
LAT-7.75_LON118.75,-7.75,118.75,2023,11,2023-11,
LAT-7.75_LON119.25,-7.75,119.25,2023,11,2023-11,
LAT-9.25_LON115.75,-9.25,115.75,2023,12,2023-12,
LAT-9.25_LON116.25,-9.25,116.25,2023,12,2023-12,
LAT-9.25_LON116.75,-9.25,116.75,2023,12,2023-12,
LAT-9.25_LON117.25,-9.25,117.25,2023,12,2023-12,
LAT-9.25_LON117.75,-9.25,117.75,2023,12,2023-12,
LAT-9.25_LON118.25,-9.25,118.25,2023,12,2023-12,
LAT-9.25_LON118.75,-9.25,118.75,2023,12,2023-12,
LAT-9.25_LON119.25,-9.25,119.25,2023,12,2023-12,
LAT-8.75_LON115.75,-8.75,115.75,2023,12,2023-12,
LAT-8.75_LON116.25,-8.75,116.25,2023,12,2023-12,20.757023198989142
LAT-8.75_LON116.75,-8.75,116.75,2023,12,2023-12,
LAT-8.75_LON117.25,-8.75,117.25,2023,12,2023-12,19.608324870832504
LAT-8.75_LON117.75,-8.75,117.75,2023,12,2023-12,
LAT-8.75_LON118.25,-8.75,118.25,2023,12,2023-12,
LAT-8.75_LON118.75,-8.75,118.75,2023,12,2023-12,22.627706947557392
LAT-8.75_LON119.25,-8.75,119.25,2023,12,2023-12,
LAT-8.25_LON115.75,-8.25,115.75,2023,12,2023-12,
LAT-8.25_LON116.25,-8.25,116.25,2023,12,2023-12,
LAT-8.25_LON116.75,-8.25,116.75,2023,12,2023-12,
LAT-8.25_LON117.25,-8.25,117.25,2023,12,2023-12,
LAT-8.25_LON117.75,-8.25,117.75,2023,12,2023-12,14.366905869822348
LAT-8.25_LON118.25,-8.25,118.25,2023,12,2023-12,
LAT-8.25_LON118.75,-8.25,118.75,2023,12,2023-12,
LAT-8.25_LON119.25,-8.25,119.25,2023,12,2023-12,
LAT-7.75_LON115.75,-7.75,115.75,2023,12,2023-12,
LAT-7.75_LON116.25,-7.75,116.25,2023,12,2023-12,
LAT-7.75_LON116.75,-7.75,116.75,2023,12,2023-12,
LAT-7.75_LON117.25,-7.75,117.25,2023,12,2023-12,
LAT-7.75_LON117.75,-7.75,117.75,2023,12,2023-12,
LAT-7.75_LON118.25,-7.75,118.25,2023,12,2023-12,
LAT-7.75_LON118.75,-7.75,118.75,2023,12,2023-12,
LAT-7.75_LON119.25,-7.75,119.25,2023,12,2023-12,
LAT-9.25_LON115.75,-9.25,115.75,2024,1,2024-01,
LAT-9.25_LON116.25,-9.25,116.25,2024,1,2024-01,
LAT-9.25_LON116.75,-9.25,116.75,2024,1,2024-01,
LAT-9.25_LON117.25,-9.25,117.25,2024,1,2024-01,
LAT-9.25_LON117.75,-9.25,117.75,2024,1,2024-01,
LAT-9.25_LON118.25,-9.25,118.25,2024,1,2024-01,
LAT-9.25_LON118.75,-9.25,118.75,2024,1,2024-01,
LAT-9.25_LON119.25,-9.25,119.25,2024,1,2024-01,
LAT-8.75_LON115.75,-8.75,115.75,2024,1,2024-01,
LAT-8.75_LON116.25,-8.75,116.25,2024,1,2024-01,24.012472448118263
LAT-8.75_LON116.75,-8.75,116.75,2024,1,2024-01,
LAT-8.75_LON117.25,-8.75,117.25,2024,1,2024-01,22.34666490739392
LAT-8.75_LON117.75,-8.75,117.75,2024,1,2024-01,
LAT-8.75_LON118.25,-8.75,118.25,2024,1,2024-01,
LAT-8.75_LON118.75,-8.75,118.75,2024,1,2024-01,24.204441367887675
LAT-8.75_LON119.25,-8.75,119.25,2024,1,2024-01,
LAT-8.25_LON115.75,-8.25,115.75,2024,1,2024-01,
LAT-8.25_LON116.25,-8.25,116.25,2024,1,2024-01,
LAT-8.25_LON116.75,-8.25,116.75,2024,1,2024-01,
LAT-8.25_LON117.25,-8.25,117.25,2024,1,2024-01,
LAT-8.25_LON117.75,-8.25,117.75,2024,1,2024-01,17.846075363543726
LAT-8.25_LON118.25,-8.25,118.25,2024,1,2024-01,
LAT-8.25_LON118.75,-8.25,118.75,2024,1,2024-01,
LAT-8.25_LON119.25,-8.25,119.25,2024,1,2024-01,
LAT-7.75_LON115.75,-7.75,115.75,2024,1,2024-01,
LAT-7.75_LON116.25,-7.75,116.25,2024,1,2024-01,
LAT-7.75_LON116.75,-7.75,116.75,2024,1,2024-01,
LAT-7.75_LON117.25,-7.75,117.25,2024,1,2024-01,
LAT-7.75_LON117.75,-7.75,117.75,2024,1,2024-01,
LAT-7.75_LON118.25,-7.75,118.25,2024,1,2024-01,
LAT-7.75_LON118.75,-7.75,118.75,2024,1,2024-01,
LAT-7.75_LON119.25,-7.75,119.25,2024,1,2024-01,
LAT-9.25_LON115.75,-9.25,115.75,2024,2,2024-02,
LAT-9.25_LON116.25,-9.25,116.25,2024,2,2024-02,
LAT-9.25_LON116.75,-9.25,116.75,2024,2,2024-02,
LAT-9.25_LON117.25,-9.25,117.25,2024,2,2024-02,
LAT-9.25_LON117.75,-9.25,117.75,2024,2,2024-02,
LAT-9.25_LON118.25,-9.25,118.25,2024,2,2024-02,
LAT-9.25_LON118.75,-9.25,118.75,2024,2,2024-02,
LAT-9.25_LON119.25,-9.25,119.25,2024,2,2024-02,
LAT-8.75_LON115.75,-8.75,115.75,2024,2,2024-02,
LAT-8.75_LON116.25,-8.75,116.25,2024,2,2024-02,28.392916475328914
LAT-8.75_LON116.75,-8.75,116.75,2024,2,2024-02,
LAT-8.75_LON117.25,-8.75,117.25,2024,2,2024-02,26.851184421901056
LAT-8.75_LON117.75,-8.75,117.75,2024,2,2024-02,
LAT-8.75_LON118.25,-8.75,118.25,2024,2,2024-02,
LAT-8.75_LON118.75,-8.75,118.75,2024,2,2024-02,26.998104910603875
LAT-8.75_LON119.25,-8.75,119.25,2024,2,2024-02,
LAT-8.25_LON115.75,-8.25,115.75,2024,2,2024-02,
LAT-8.25_LON116.25,-8.25,116.25,2024,2,2024-02,
LAT-8.25_LON116.75,-8.25,116.75,2024,2,2024-02,
LAT-8.25_LON117.25,-8.25,117.25,2024,2,2024-02,
LAT-8.25_LON117.75,-8.25,117.75,2024,2,2024-02,24.502822842022475
LAT-8.25_LON118.25,-8.25,118.25,2024,2,2024-02,
LAT-8.25_LON118.75,-8.25,118.75,2024,2,2024-02,
LAT-8.25_LON119.25,-8.25,119.25,2024,2,2024-02,
LAT-7.75_LON115.75,-7.75,115.75,2024,2,2024-02,
LAT-7.75_LON116.25,-7.75,116.25,2024,2,2024-02,
LAT-7.75_LON116.75,-7.75,116.75,2024,2,2024-02,
LAT-7.75_LON117.25,-7.75,117.25,2024,2,2024-02,
LAT-7.75_LON117.75,-7.75,117.75,2024,2,2024-02,
LAT-7.75_LON118.25,-7.75,118.25,2024,2,2024-02,
LAT-7.75_LON118.75,-7.75,118.75,2024,2,2024-02,
LAT-7.75_LON119.25,-7.75,119.25,2024,2,2024-02,
LAT-9.25_LON115.75,-9.25,115.75,2024,3,2024-03,
LAT-9.25_LON116.25,-9.25,116.25,2024,3,2024-03,
LAT-9.25_LON116.75,-9.25,116.75,2024,3,2024-03,
LAT-9.25_LON117.25,-9.25,117.25,2024,3,2024-03,
LAT-9.25_LON117.75,-9.25,117.75,2024,3,2024-03,
LAT-9.25_LON118.25,-9.25,118.25,2024,3,2024-03,
LAT-9.25_LON118.75,-9.25,118.75,2024,3,2024-03,
LAT-9.25_LON119.25,-9.25,119.25,2024,3,2024-03,
LAT-8.75_LON115.75,-8.75,115.75,2024,3,2024-03,
LAT-8.75_LON116.25,-8.75,116.25,2024,3,2024-03,38.78662311915429
LAT-8.75_LON116.75,-8.75,116.75,2024,3,2024-03,
LAT-8.75_LON117.25,-8.75,117.25,2024,3,2024-03,36.7278810756437
LAT-8.75_LON117.75,-8.75,117.75,2024,3,2024-03,
LAT-8.75_LON118.25,-8.75,118.25,2024,3,2024-03,
LAT-8.75_LON118.75,-8.75,118.75,2024,3,2024-03,33.673096657337666
LAT-8.75_LON119.25,-8.75,119.25,2024,3,2024-03,
LAT-8.25_LON115.75,-8.25,115.75,2024,3,2024-03,
LAT-8.25_LON116.25,-8.25,116.25,2024,3,2024-03,
LAT-8.25_LON116.75,-8.25,116.75,2024,3,2024-03,
LAT-8.25_LON117.25,-8.25,117.25,2024,3,2024-03,
LAT-8.25_LON117.75,-8.25,117.75,2024,3,2024-03,35.92010429889921
LAT-8.25_LON118.25,-8.25,118.25,2024,3,2024-03,
LAT-8.25_LON118.75,-8.25,118.75,2024,3,2024-03,
LAT-8.25_LON119.25,-8.25,119.25,2024,3,2024-03,
LAT-7.75_LON115.75,-7.75,115.75,2024,3,2024-03,
LAT-7.75_LON116.25,-7.75,116.25,2024,3,2024-03,
LAT-7.75_LON116.75,-7.75,116.75,2024,3,2024-03,
LAT-7.75_LON117.25,-7.75,117.25,2024,3,2024-03,
LAT-7.75_LON117.75,-7.75,117.75,2024,3,2024-03,
LAT-7.75_LON118.25,-7.75,118.25,2024,3,2024-03,
LAT-7.75_LON118.75,-7.75,118.75,2024,3,2024-03,
LAT-7.75_LON119.25,-7.75,119.25,2024,3,2024-03,
LAT-9.25_LON115.75,-9.25,115.75,2024,4,2024-04,
LAT-9.25_LON116.25,-9.25,116.25,2024,4,2024-04,
LAT-9.25_LON116.75,-9.25,116.75,2024,4,2024-04,
LAT-9.25_LON117.25,-9.25,117.25,2024,4,2024-04,
LAT-9.25_LON117.75,-9.25,117.75,2024,4,2024-04,
LAT-9.25_LON118.25,-9.25,118.25,2024,4,2024-04,
LAT-9.25_LON118.75,-9.25,118.75,2024,4,2024-04,
LAT-9.25_LON119.25,-9.25,119.25,2024,4,2024-04,
LAT-8.75_LON115.75,-8.75,115.75,2024,4,2024-04,
LAT-8.75_LON116.25,-8.75,116.25,2024,4,2024-04,39.349248785257345
LAT-8.75_LON116.75,-8.75,116.75,2024,4,2024-04,
LAT-8.75_LON117.25,-8.75,117.25,2024,4,2024-04,40.14228301787376
LAT-8.75_LON117.75,-8.75,117.75,2024,4,2024-04,
LAT-8.75_LON118.25,-8.75,118.25,2024,4,2024-04,
LAT-8.75_LON118.75,-8.75,118.75,2024,4,2024-04,36.93227129093806
LAT-8.75_LON119.25,-8.75,119.25,2024,4,2024-04,
LAT-8.25_LON115.75,-8.25,115.75,2024,4,2024-04,
LAT-8.25_LON116.25,-8.25,116.25,2024,4,2024-04,
LAT-8.25_LON116.75,-8.25,116.75,2024,4,2024-04,
LAT-8.25_LON117.25,-8.25,117.25,2024,4,2024-04,
LAT-8.25_LON117.75,-8.25,117.75,2024,4,2024-04,39.7730937372049
LAT-8.25_LON118.25,-8.25,118.25,2024,4,2024-04,
LAT-8.25_LON118.75,-8.25,118.75,2024,4,2024-04,
LAT-8.25_LON119.25,-8.25,119.25,2024,4,2024-04,
LAT-7.75_LON115.75,-7.75,115.75,2024,4,2024-04,
LAT-7.75_LON116.25,-7.75,116.25,2024,4,2024-04,
LAT-7.75_LON116.75,-7.75,116.75,2024,4,2024-04,
LAT-7.75_LON117.25,-7.75,117.25,2024,4,2024-04,
LAT-7.75_LON117.75,-7.75,117.75,2024,4,2024-04,
LAT-7.75_LON118.25,-7.75,118.25,2024,4,2024-04,
LAT-7.75_LON118.75,-7.75,118.75,2024,4,2024-04,
LAT-7.75_LON119.25,-7.75,119.25,2024,4,2024-04,
LAT-9.25_LON115.75,-9.25,115.75,2024,5,2024-05,
LAT-9.25_LON116.25,-9.25,116.25,2024,5,2024-05,
LAT-9.25_LON116.75,-9.25,116.75,2024,5,2024-05,
LAT-9.25_LON117.25,-9.25,117.25,2024,5,2024-05,
LAT-9.25_LON117.75,-9.25,117.75,2024,5,2024-05,
LAT-9.25_LON118.25,-9.25,118.25,2024,5,2024-05,
LAT-9.25_LON118.75,-9.25,118.75,2024,5,2024-05,
LAT-9.25_LON119.25,-9.25,119.25,2024,5,2024-05,
LAT-8.75_LON115.75,-8.75,115.75,2024,5,2024-05,
LAT-8.75_LON116.25,-8.75,116.25,2024,5,2024-05,35.52549532082773
LAT-8.75_LON116.75,-8.75,116.75,2024,5,2024-05,
LAT-8.75_LON117.25,-8.75,117.25,2024,5,2024-05,34.688996755923
LAT-8.75_LON117.75,-8.75,117.75,2024,5,2024-05,
LAT-8.75_LON118.25,-8.75,118.25,2024,5,2024-05,
LAT-8.75_LON118.75,-8.75,118.75,2024,5,2024-05,33.57022078537174
LAT-8.75_LON119.25,-8.75,119.25,2024,5,2024-05,
LAT-8.25_LON115.75,-8.25,115.75,2024,5,2024-05,
LAT-8.25_LON116.25,-8.25,116.25,2024,5,2024-05,
LAT-8.25_LON116.75,-8.25,116.75,2024,5,2024-05,
LAT-8.25_LON117.25,-8.25,117.25,2024,5,2024-05,
LAT-8.25_LON117.75,-8.25,117.75,2024,5,2024-05,34.02242974719693
LAT-8.25_LON118.25,-8.25,118.25,2024,5,2024-05,
LAT-8.25_LON118.75,-8.25,118.75,2024,5,2024-05,
LAT-8.25_LON119.25,-8.25,119.25,2024,5,2024-05,
LAT-7.75_LON115.75,-7.75,115.75,2024,5,2024-05,
LAT-7.75_LON116.25,-7.75,116.25,2024,5,2024-05,
LAT-7.75_LON116.75,-7.75,116.75,2024,5,2024-05,
LAT-7.75_LON117.25,-7.75,117.25,2024,5,2024-05,
LAT-7.75_LON117.75,-7.75,117.75,2024,5,2024-05,
LAT-7.75_LON118.25,-7.75,118.25,2024,5,2024-05,
LAT-7.75_LON118.75,-7.75,118.75,2024,5,2024-05,
LAT-7.75_LON119.25,-7.75,119.25,2024,5,2024-05,
LAT-9.25_LON115.75,-9.25,115.75,2024,6,2024-06,
LAT-9.25_LON116.25,-9.25,116.25,2024,6,2024-06,
LAT-9.25_LON116.75,-9.25,116.75,2024,6,2024-06,
LAT-9.25_LON117.25,-9.25,117.25,2024,6,2024-06,
LAT-9.25_LON117.75,-9.25,117.75,2024,6,2024-06,
LAT-9.25_LON118.25,-9.25,118.25,2024,6,2024-06,
LAT-9.25_LON118.75,-9.25,118.75,2024,6,2024-06,
LAT-9.25_LON119.25,-9.25,119.25,2024,6,2024-06,
LAT-8.75_LON115.75,-8.75,115.75,2024,6,2024-06,
LAT-8.75_LON116.25,-8.75,116.25,2024,6,2024-06,29.724306266705224
LAT-8.75_LON116.75,-8.75,116.75,2024,6,2024-06,
LAT-8.75_LON117.25,-8.75,117.25,2024,6,2024-06,28.816464966456106
LAT-8.75_LON117.75,-8.75,117.75,2024,6,2024-06,
LAT-8.75_LON118.25,-8.75,118.25,2024,6,2024-06,
LAT-8.75_LON118.75,-8.75,118.75,2024,6,2024-06,29.23627958754698
LAT-8.75_LON119.25,-8.75,119.25,2024,6,2024-06,
LAT-8.25_LON115.75,-8.25,115.75,2024,6,2024-06,
LAT-8.25_LON116.25,-8.25,116.25,2024,6,2024-06,
LAT-8.25_LON116.75,-8.25,116.75,2024,6,2024-06,
LAT-8.25_LON117.25,-8.25,117.25,2024,6,2024-06,
LAT-8.25_LON117.75,-8.25,117.75,2024,6,2024-06,27.93787561440467
LAT-8.25_LON118.25,-8.25,118.25,2024,6,2024-06,
LAT-8.25_LON118.75,-8.25,118.75,2024,6,2024-06,
LAT-8.25_LON119.25,-8.25,119.25,2024,6,2024-06,
LAT-7.75_LON115.75,-7.75,115.75,2024,6,2024-06,
LAT-7.75_LON116.25,-7.75,116.25,2024,6,2024-06,
LAT-7.75_LON116.75,-7.75,116.75,2024,6,2024-06,
LAT-7.75_LON117.25,-7.75,117.25,2024,6,2024-06,
LAT-7.75_LON117.75,-7.75,117.75,2024,6,2024-06,
LAT-7.75_LON118.25,-7.75,118.25,2024,6,2024-06,
LAT-7.75_LON118.75,-7.75,118.75,2024,6,2024-06,
LAT-7.75_LON119.25,-7.75,119.25,2024,6,2024-06,
LAT-9.25_LON115.75,-9.25,115.75,2024,7,2024-07,
LAT-9.25_LON116.25,-9.25,116.25,2024,7,2024-07,
LAT-9.25_LON116.75,-9.25,116.75,2024,7,2024-07,
LAT-9.25_LON117.25,-9.25,117.25,2024,7,2024-07,
LAT-9.25_LON117.75,-9.25,117.75,2024,7,2024-07,
LAT-9.25_LON118.25,-9.25,118.25,2024,7,2024-07,
LAT-9.25_LON118.75,-9.25,118.75,2024,7,2024-07,
LAT-9.25_LON119.25,-9.25,119.25,2024,7,2024-07,
LAT-8.75_LON115.75,-8.75,115.75,2024,7,2024-07,
LAT-8.75_LON116.25,-8.75,116.25,2024,7,2024-07,26.29021815426889
LAT-8.75_LON116.75,-8.75,116.75,2024,7,2024-07,
LAT-8.75_LON117.25,-8.75,117.25,2024,7,2024-07,24.92942511181678
LAT-8.75_LON117.75,-8.75,117.75,2024,7,2024-07,
LAT-8.75_LON118.25,-8.75,118.25,2024,7,2024-07,
LAT-8.75_LON118.75,-8.75,118.75,2024,7,2024-07,26.751826095273408
LAT-8.75_LON119.25,-8.75,119.25,2024,7,2024-07,
LAT-8.25_LON115.75,-8.25,115.75,2024,7,2024-07,
LAT-8.25_LON116.25,-8.25,116.25,2024,7,2024-07,
LAT-8.25_LON116.75,-8.25,116.75,2024,7,2024-07,
LAT-8.25_LON117.25,-8.25,117.25,2024,7,2024-07,
LAT-8.25_LON117.75,-8.25,117.75,2024,7,2024-07,23.840604347567385
LAT-8.25_LON118.25,-8.25,118.25,2024,7,2024-07,
LAT-8.25_LON118.75,-8.25,118.75,2024,7,2024-07,
LAT-8.25_LON119.25,-8.25,119.25,2024,7,2024-07,
LAT-7.75_LON115.75,-7.75,115.75,2024,7,2024-07,
LAT-7.75_LON116.25,-7.75,116.25,2024,7,2024-07,
LAT-7.75_LON116.75,-7.75,116.75,2024,7,2024-07,
LAT-7.75_LON117.25,-7.75,117.25,2024,7,2024-07,
LAT-7.75_LON117.75,-7.75,117.75,2024,7,2024-07,
LAT-7.75_LON118.25,-7.75,118.25,2024,7,2024-07,
LAT-7.75_LON118.75,-7.75,118.75,2024,7,2024-07,
LAT-7.75_LON119.25,-7.75,119.25,2024,7,2024-07,
LAT-9.25_LON115.75,-9.25,115.75,2024,8,2024-08,
LAT-9.25_LON116.25,-9.25,116.25,2024,8,2024-08,
LAT-9.25_LON116.75,-9.25,116.75,2024,8,2024-08,
LAT-9.25_LON117.25,-9.25,117.25,2024,8,2024-08,
LAT-9.25_LON117.75,-9.25,117.75,2024,8,2024-08,
LAT-9.25_LON118.25,-9.25,118.25,2024,8,2024-08,
LAT-9.25_LON118.75,-9.25,118.75,2024,8,2024-08,
LAT-9.25_LON119.25,-9.25,119.25,2024,8,2024-08,
LAT-8.75_LON115.75,-8.75,115.75,2024,8,2024-08,
LAT-8.75_LON116.25,-8.75,116.25,2024,8,2024-08,22.90305427947351
LAT-8.75_LON116.75,-8.75,116.75,2024,8,2024-08,
LAT-8.75_LON117.25,-8.75,117.25,2024,8,2024-08,21.04268867973358
LAT-8.75_LON117.75,-8.75,117.75,2024,8,2024-08,
LAT-8.75_LON118.25,-8.75,118.25,2024,8,2024-08,
LAT-8.75_LON118.75,-8.75,118.75,2024,8,2024-08,24.262354187157847
LAT-8.75_LON119.25,-8.75,119.25,2024,8,2024-08,
LAT-8.25_LON115.75,-8.25,115.75,2024,8,2024-08,
LAT-8.25_LON116.25,-8.25,116.25,2024,8,2024-08,
LAT-8.25_LON116.75,-8.25,116.75,2024,8,2024-08,
LAT-8.25_LON117.25,-8.25,117.25,2024,8,2024-08,
LAT-8.25_LON117.75,-8.25,117.75,2024,8,2024-08,18.910530192890455
LAT-8.25_LON118.25,-8.25,118.25,2024,8,2024-08,
